"tanggal","TEST_NAME","jumlah"
"2022-07-22",Bilirubin,1
"2022-07-22",Bilirubin Direk,1
"2022-07-22",Bilirubin Indirek,1
"2022-07-22",Bilirubin Total,1
"2022-07-22",Canabis / Mariyuana (THC),1
"2022-07-22",Cocaine,1
"2022-07-22",Darah Samar,1
"2022-07-22",eGFR,1
"2022-07-22",Eosinofil,3
"2022-07-22",Epitel,1
"2022-07-22",Eritrosit,4
"2022-07-22",Esterase Lekosit,1
"2022-07-22",Glukosa,1
"2022-07-22",Glukosa Darah 2 Jam PP,1
"2022-07-22",Glukosa Darah Puasa,2
"2022-07-22",Hasil,24
"2022-07-22",HbA1C,1
"2022-07-22",Hematokrit,3
"2022-07-22",Hemoglobin,3
"2022-07-22",Jamur,1
"2022-07-22",Kejernihan,1
"2022-07-22",Keton,1
"2022-07-22",Kolesterol HDL,2
"2022-07-22",Kolesterol LDL Direk,2
"2022-07-22",Kolesterol Total,2
"2022-07-22",Kreatinin,1
"2022-07-22",Kristal,1
"2022-07-22",Laju Endap Darah (LED),2
"2022-07-22",Lekosit,4
"2022-07-22",Limfosit,3
"2022-07-22",Limfosit Absolut,2
"2022-07-22",MCH,3
"2022-07-22",MCHC,3
"2022-07-22",MCV,3
"2022-07-22",Metamphetamine,1
"2022-07-22",Monosit,3
"2022-07-22",Morphine,1
"2022-07-22",Neutrofil,3
"2022-07-22",Neutrofil Absolut,2
"2022-07-22",Nitrit,1
"2022-07-22",NLR,3
"2022-07-22",pH,1
"2022-07-22",Protein,1
"2022-07-22",RDW,3
"2022-07-22",S. Parathyphi CH (Widal),1
"2022-07-22",S. Paratyphi AH (Widal),1
"2022-07-22",S. Paratyphi AO (Widal),1
"2022-07-22",S. Paratyphi BH (Widal),1
"2022-07-22",S. Paratyphi BO (Widal),1
"2022-07-22",S. Paratyphi CO (Widal),1
"2022-07-22",S. Typhi H (Widal),1
"2022-07-22",S. Typhi O (Widal),1
"2022-07-22",SGOT,2
"2022-07-22",SGPT,2
"2022-07-22",Silinder,1
"2022-07-22",Trigliserida,2
"2022-07-22",Trombosit,3
"2022-07-22",Ureum,1
"2022-07-22",Urobilinogen,1
"2022-07-22",Warna,1
"2022-07-23",Antigen SARS Cov-19 Nasal,5
"2022-07-23",Antigen SARS-CoV-2 ,29
"2022-07-23",Bakteri,1
"2022-07-23",Basofil,4
"2022-07-23",Berat Jenis,1
"2022-07-23",Bilirubin,1
"2022-07-23",Darah Samar,1
"2022-07-23",Dengue NS 1 Ag,1
"2022-07-23",Eosinofil,4
"2022-07-23",Epitel,1
"2022-07-23",Eritrosit,5
"2022-07-23",Esterase Lekosit,1
"2022-07-23",Glukosa,1
"2022-07-23",Hasil,35
"2022-07-23",HBsAg Rapid,1
"2022-07-23",Hematokrit,4
"2022-07-23",Hemoglobin,4
"2022-07-23",Jamur,1
"2022-07-23",Kejernihan,1
"2022-07-23",Keton,1
"2022-07-23",Kristal,1
"2022-07-23",Laju Endap Darah (LED),2
"2022-07-23",Lekosit,5
"2022-07-23",Limfosit,4
"2022-07-23",Limfosit Absolut,2
"2022-07-23",MCH,4
"2022-07-23",MCHC,4
"2022-07-23",MCV,4
"2022-07-23",Monosit,4
"2022-07-23",Neutrofil,4
"2022-07-23",Neutrofil Absolut,2
"2022-07-23",Nitrit,1
"2022-07-23",NLR,4
"2022-07-23",pH,1
"2022-07-23",Protein,1
"2022-07-23",RDW,4
"2022-07-23",Silinder,1
"2022-07-23",Trombosit,4
"2022-07-23",Urobilinogen,1
"2022-07-23",Warna,1
"2022-07-24",Antigen SARS Cov-19 Nasal,1
"2022-07-24",Antigen SARS-CoV-2 ,58
"2022-07-24",Asam Urat,2
"2022-07-24",Basofil,1
"2022-07-24",eGFR,1
"2022-07-24",Eosinofil,1
"2022-07-24",Eritrosit,1
"2022-07-24",Glukosa Darah Puasa,1
"2022-07-24",Glukosa Darah Sewaktu,1
"2022-07-24",Hasil,33
"2022-07-24",Hematokrit,1
"2022-07-24",Hemoglobin,1
"2022-07-24",Kolesterol HDL,1
"2022-07-24",Kolesterol LDL Direk,1
"2022-07-24",Kolesterol Total,2
"2022-07-24",Kreatinin,1
"2022-07-24",Laju Endap Darah (LED),1
"2022-07-24",Lekosit,1
"2022-07-24",Limfosit,1
"2022-07-24",Limfosit Absolut,1
"2022-07-24",MCH,1
"2022-07-24",MCHC,1
"2022-07-24",MCV,1
"2022-07-24",Monosit,1
"2022-07-24",Neutrofil,1
"2022-07-24",Neutrofil Absolut,1
"2022-07-24",NLR,1
"2022-07-24",RDW,1
"2022-07-24",SGOT,1
"2022-07-24",SGPT,1
"2022-07-24",Trigliserida,1
"2022-07-24",Trombosit,1
"2022-07-24",Ureum,1
"2022-07-24",Vitamin D 25 OH,1
"2022-07-25",Antigen SARS Cov-19 Nasal,5
"2022-07-25",Antigen SARS-CoV-2 ,49
"2022-07-25",Asam Urat,1
"2022-07-25",Bakteri,1
"2022-07-25",Basofil,4
"2022-07-25",Berat Jenis,1
"2022-07-25",Bilirubin,1
"2022-07-25",Darah Samar,1
"2022-07-25",eGFR,1
"2022-07-25",Eosinofil,4
"2022-07-25",Epitel,1
"2022-07-25",Eritrosit,5
"2022-07-25",Esterase Lekosit,1
"2022-07-25",Ferritin,1
"2022-07-25",Glukosa,1
"2022-07-25",Glukosa Darah Puasa,1
"2022-07-25",Hasil,37
"2022-07-25",Hematokrit,4
"2022-07-25",Hemoglobin,4
"2022-07-25",Jamur,1
"2022-07-25",Kejernihan,1
"2022-07-25",Keton,1
"2022-07-25",Kolesterol HDL,1
"2022-07-25",Kolesterol LDL Direk,1
"2022-07-25",Kolesterol Total,1
"2022-07-25",Kreatinin,1
"2022-07-25",Kristal,1
"2022-07-25",Laju Endap Darah (LED),3
"2022-07-25",Lekosit,5
"2022-07-25",Limfosit,4
"2022-07-25",Limfosit Absolut,3
"2022-07-25",MCH,4
"2022-07-25",MCHC,4
"2022-07-25",MCV,4
"2022-07-25",Monosit,4
"2022-07-25",Neutrofil,4
"2022-07-25",Neutrofil Absolut,3
"2022-07-25",Nitrit,1
"2022-07-25",NLR,4
"2022-07-25",pH,1
"2022-07-25",Protein,1
"2022-07-25",RDW,4
"2022-07-25",S. Parathyphi CH (Widal),1
"2022-07-25",S. Paratyphi AH (Widal),1
"2022-07-25",S. Paratyphi AO (Widal),1
"2022-07-25",S. Paratyphi BH (Widal),1
"2022-07-25",S. Paratyphi BO (Widal),1
"2022-07-25",S. Paratyphi CO (Widal),1
"2022-07-25",S. Typhi H (Widal),1
"2022-07-25",S. Typhi O (Widal),1
"2022-07-25",Silinder,1
"2022-07-25",Trigliserida,1
"2022-07-25",Trombosit,4
"2022-07-25",Ureum,1
"2022-07-25",Urobilinogen,1
"2022-07-25",Warna,1
"2022-07-26",Antigen SARS Cov-19 Nasal,3
"2022-07-26",Antigen SARS-CoV-2 ,62
"2022-07-26",Asam Urat,1
"2022-07-26",Bakteri,2
"2022-07-26",Basofil,2
"2022-07-26",Berat Jenis,2
"2022-07-26",Bilirubin,2
"2022-07-26",Darah Samar,2
"2022-07-26",eGFR,1
"2022-07-26",Eosinofil,2
"2022-07-26",Epitel,2
"2022-07-26",Eritrosit,4
"2022-07-26",Esterase Lekosit,2
"2022-07-26",Glukosa,2
"2022-07-26",Glukosa Darah Sewaktu,1
"2022-07-26",Hasil,39
"2022-07-26",Hematokrit,2
"2022-07-26",Hemoglobin,2
"2022-07-26",Jamur,2
"2022-07-26",Kejernihan,2
"2022-07-26",Keton,2
"2022-07-26",Kreatinin,1
"2022-07-26",Kristal,2
"2022-07-26",Laju Endap Darah (LED),2
"2022-07-26",Lekosit,4
"2022-07-26",Limfosit,2
"2022-07-26",Limfosit Absolut,2
"2022-07-26",MCH,2
"2022-07-26",MCHC,2
"2022-07-26",MCV,2
"2022-07-26",Monosit,2
"2022-07-26",Neutrofil,2
"2022-07-26",Neutrofil Absolut,2
"2022-07-26",Nitrit,2
"2022-07-26",NLR,2
"2022-07-26",pH,2
"2022-07-26",Protein,2
"2022-07-26",RDW,2
"2022-07-26",Silinder,2
"2022-07-26",Trombosit,2
"2022-07-26",Ureum,1
"2022-07-26",Urobilinogen,2
"2022-07-26",Warna,2
"2022-07-27",Amphetamine,2
"2022-07-27",Antigen SARS Cov-19 Nasal,13
"2022-07-27",Antigen SARS-CoV-2 ,45
"2022-07-27",Basofil,5
"2022-07-27",Benzodiazepin,2
"2022-07-27",Canabis / Mariyuana (THC),2
"2022-07-27",Cocaine,2
"2022-07-27",Eosinofil,5
"2022-07-27",Eritrosit,5
"2022-07-27",Glukosa Darah Puasa,1
"2022-07-27",Hasil,43
"2022-07-27",HbA1C,1
"2022-07-27",Hematokrit,5
"2022-07-27",Hemoglobin,5
"2022-07-27",Laju Endap Darah (LED),2
"2022-07-27",Lekosit,5
"2022-07-27",Limfosit,5
"2022-07-27",Limfosit Absolut,2
"2022-07-27",MCH,5
"2022-07-27",MCHC,5
"2022-07-27",MCV,5
"2022-07-27",Metamphetamine,2
"2022-07-27",Monosit,5
"2022-07-27",Morphine,2
"2022-07-27",Neutrofil,5
"2022-07-27",Neutrofil Absolut,2
"2022-07-27",NLR,5
"2022-07-27",RDW,5
"2022-07-27",Trombosit,5
"2022-07-28",Amphetamine,3
"2022-07-28",Antigen SARS Cov-19 Nasal,2
"2022-07-28",Antigen SARS-CoV-2 ,38
"2022-07-28",Bakteri,1
"2022-07-28",Basofil,1
"2022-07-28",Benzodiazepin,3
"2022-07-28",Berat Jenis,1
"2022-07-28",Bilirubin,1
"2022-07-28",Canabis / Mariyuana (THC),3
"2022-07-28",Cocaine,3
"2022-07-28",Darah Samar,1
"2022-07-28",eGFR,1
"2022-07-28",Eosinofil,1
"2022-07-28",Epitel,1
"2022-07-28",Eritrosit,2
"2022-07-28",Esterase Lekosit,1
"2022-07-28",Ferritin,1
"2022-07-28",Glukosa,1
"2022-07-28",Glukosa Darah 2 Jam PP,1
"2022-07-28",Glukosa Darah Puasa,1
"2022-07-28",Hasil,36
"2022-07-28",HbA1C,1
"2022-07-28",Hematokrit,1
"2022-07-28",Hemoglobin,1
"2022-07-28",Jamur,1
"2022-07-28",Kejernihan,1
"2022-07-28",Keton,1
"2022-07-28",Kreatinin,1
"2022-07-28",Kristal,1
"2022-07-28",Laju Endap Darah (LED),1
"2022-07-28",Lekosit,2
"2022-07-28",Limfosit,1
"2022-07-28",Limfosit Absolut,1
"2022-07-28",MCH,1
"2022-07-28",MCHC,1
"2022-07-28",MCV,1
"2022-07-28",Metamphetamine,3
"2022-07-28",Monosit,1
"2022-07-28",Morphine,3
"2022-07-28",Neutrofil,1
"2022-07-28",Neutrofil Absolut,1
"2022-07-28",Nitrit,1
"2022-07-28",NLR,1
"2022-07-28",pH,1
"2022-07-28",Protein,1
"2022-07-28",RDW,1
"2022-07-28",Silinder,1
"2022-07-28",Trombosit,1
"2022-07-28",Ureum,1
"2022-07-28",Urobilinogen,1
"2022-07-28",VDRL,1
"2022-07-28",Warna,1
"2022-07-29",Amphetamine,1
"2022-07-29",Anti HIV Rapid Kualiatif,1
"2022-07-29",Antigen SARS Cov-19 Nasal,3
"2022-07-29",Antigen SARS-CoV-2 ,22
"2022-07-29",Asam Urat,1
"2022-07-29",Basofil,2
"2022-07-29",Benzodiazepin,1
"2022-07-29",Canabis / Mariyuana (THC),1
"2022-07-29",Cocaine,1
"2022-07-29",eGFR,1
"2022-07-29",Eosinofil,2
"2022-07-29",Eritrosit,3
"2022-07-29",Glukosa Darah 2 Jam PP,1
"2022-07-29",Glukosa Darah Puasa,1
"2022-07-29",Hasil,31
"2022-07-29",HBsAg Rapid,1
"2022-07-29",Hematokrit,2
"2022-07-29",Hemoglobin,2
"2022-07-29",Kolesterol HDL,1
"2022-07-29",Kolesterol LDL Direk,1
"2022-07-29",Kolesterol Total,1
"2022-07-29",Konsistensi,1
"2022-07-29",Kreatinin,1
"2022-07-29",Laju Endap Darah (LED),1
"2022-07-29",Lekosit,2
"2022-07-29",Leukosit,1
"2022-07-29",Limfosit,2
"2022-07-29",Limfosit Absolut,1
"2022-07-29",MCH,2
"2022-07-29",MCHC,2
"2022-07-29",MCV,2
"2022-07-29",Metamphetamine,1
"2022-07-29",Monosit,2
"2022-07-29",Morphine,1
"2022-07-29",Neutrofil,2
"2022-07-29",Neutrofil Absolut,1
"2022-07-29",NLR,2
"2022-07-29",RDW,2
"2022-07-29",Telur Cacing,1
"2022-07-29",Trigliserida,1
"2022-07-29",Trombosit,2
"2022-07-29",Ureum,1
"2022-07-29",Warna,1
"2022-07-30",Amphetamine,1
"2022-07-30",Anti HIV Rapid Kualiatif,1
"2022-07-30",Antigen SARS Cov-19 Nasal,5
"2022-07-30",Antigen SARS-CoV-2 ,42
"2022-07-30",APTT,1
"2022-07-30",Asam Urat,1
"2022-07-30",Bakteri,2
"2022-07-30",Basofil,6
"2022-07-30",Benzodiazepin,1
"2022-07-30",Berat Jenis,2
"2022-07-30",Bilirubin,2
"2022-07-30",Canabis / Mariyuana (THC),1
"2022-07-30",Cocaine,1
"2022-07-30",Darah Samar,2
"2022-07-30",eGFR,3
"2022-07-30",Eosinofil,6
"2022-07-30",Epitel,2
"2022-07-30",Eritrosit,8
"2022-07-30",Esterase Lekosit,2
"2022-07-30",Ferritin,1
"2022-07-30",Glukosa,2
"2022-07-30",Glukosa Darah Puasa,1
"2022-07-30",Hasil,46
"2022-07-30",HBsAg Rapid,1
"2022-07-30",Hematokrit,6
"2022-07-30",Hemoglobin,6
"2022-07-30",Jamur,2
"2022-07-30",Kejernihan,2
"2022-07-30",Keton,2
"2022-07-30",Kolesterol HDL,1
"2022-07-30",Kolesterol LDL Direk,1
"2022-07-30",Kolesterol Total,2
"2022-07-30",Kreatinin,3
"2022-07-30",Kristal,2
"2022-07-30",Laju Endap Darah (LED),3
"2022-07-30",Lekosit,8
"2022-07-30",Limfosit,6
"2022-07-30",Limfosit Absolut,3
"2022-07-30",MCH,6
"2022-07-30",MCHC,6
"2022-07-30",MCV,6
"2022-07-30",Metamphetamine,1
"2022-07-30",Monosit,6
"2022-07-30",Morphine,1
"2022-07-30",Neutrofil,6
"2022-07-30",Neutrofil Absolut,3
"2022-07-30",Nitrit,2
"2022-07-30",NLR,6
"2022-07-30",pH,2
"2022-07-30",Protein,2
"2022-07-30",Protrombine Time (PT),1
"2022-07-30",RDW,6
"2022-07-30",S. Parathyphi CH (Widal),2
"2022-07-30",S. Paratyphi AH (Widal),2
"2022-07-30",S. Paratyphi AO (Widal),2
"2022-07-30",S. Paratyphi BH (Widal),2
"2022-07-30",S. Paratyphi BO (Widal),2
"2022-07-30",S. Paratyphi CO (Widal),2
"2022-07-30",S. Typhi H (Widal),2
"2022-07-30",S. Typhi O (Widal),2
"2022-07-30",SGOT,1
"2022-07-30",SGPT,1
"2022-07-30",Silinder,2
"2022-07-30",Trigliserida,1
"2022-07-30",Trombosit,6
"2022-07-30",Ureum,3
"2022-07-30",Urobilinogen,2
"2022-07-30",VDRL,1
"2022-07-30",Warna,2
"2022-07-31",Antigen SARS Cov-19 Nasal,20
"2022-07-31",Antigen SARS-CoV-2 ,85
"2022-07-31",Asam Urat,1
"2022-07-31",Bakteri,1
"2022-07-31",Basofil,4
"2022-07-31",Berat Jenis,1
"2022-07-31",Bilirubin,1
"2022-07-31",Darah Samar,1
"2022-07-31",eGFR,1
"2022-07-31",Eosinofil,4
"2022-07-31",Epitel,1
"2022-07-31",Eritrosit,5
"2022-07-31",Esterase Lekosit,1
"2022-07-31",Glukosa,1
"2022-07-31",Glukosa Darah Puasa,1
"2022-07-31",Hasil,63
"2022-07-31",Hematokrit,4
"2022-07-31",Hemoglobin,4
"2022-07-31",Jamur,1
"2022-07-31",Kejernihan,1
"2022-07-31",Keton,1
"2022-07-31",Kolesterol HDL,1
"2022-07-31",Kolesterol LDL Direk,1
"2022-07-31",Kolesterol Total,2
"2022-07-31",Kreatinin,2
"2022-07-31",Kristal,1
"2022-07-31",Laju Endap Darah (LED),1
"2022-07-31",Lekosit,5
"2022-07-31",Limfosit,4
"2022-07-31",Limfosit Absolut,1
"2022-07-31",MCH,4
"2022-07-31",MCHC,4
"2022-07-31",MCV,4
"2022-07-31",Monosit,4
"2022-07-31",Neutrofil,4
"2022-07-31",Neutrofil Absolut,1
"2022-07-31",Nitrit,1
"2022-07-31",NLR,4
"2022-07-31",pH,1
"2022-07-31",Protein,1
"2022-07-31",RDW,4
"2022-07-31",S. Parathyphi CH (Widal),2
"2022-07-31",S. Paratyphi AH (Widal),2
"2022-07-31",S. Paratyphi AO (Widal),2
"2022-07-31",S. Paratyphi BH (Widal),2
"2022-07-31",S. Paratyphi BO (Widal),2
"2022-07-31",S. Paratyphi CO (Widal),2
"2022-07-31",S. Typhi H (Widal),2
"2022-07-31",S. Typhi O (Widal),2
"2022-07-31",SGOT,1
"2022-07-31",SGPT,1
"2022-07-31",Silinder,1
"2022-07-31",Trigliserida,2
"2022-07-31",Trombosit,4
"2022-07-31",Ureum,2
"2022-07-31",Urobilinogen,1
"2022-07-31",Warna,1
"2022-08-01",Aglutinasi,1
"2022-08-01",Amphetamine,1
"2022-08-01",Antigen SARS Cov-19 Nasal,5
"2022-08-01",Antigen SARS-CoV-2 ,62
"2022-08-01",Asam Urat,1
"2022-08-01",Bakteri,2
"2022-08-01",Basofil,5
"2022-08-01",Benzodiazepin,1
"2022-08-01",Berat Jenis,2
"2022-08-01",Bilirubin,2
"2022-08-01",Bilirubin Bayi,1
"2022-08-01",Bilirubin Direk,1
"2022-08-01",Canabis / Mariyuana (THC),1
"2022-08-01",Cocaine,1
"2022-08-01",CRP Kuantitatif,1
"2022-08-01",Darah Samar,2
"2022-08-01",Eosinofil,5
"2022-08-01",Epitel,2
"2022-08-01",Eritrosit,7
"2022-08-01",Eritrosit ,1
"2022-08-01",Esterase Lekosit,2
"2022-08-01",Glukosa,2
"2022-08-01",Hasil,58
"2022-08-01",Hematokrit,5
"2022-08-01",Hemoglobin,5
"2022-08-01",Jamur,2
"2022-08-01",Jumlah Sperma,1
"2022-08-01",Kejernihan,2
"2022-08-01",Keton,2
"2022-08-01",Kolesterol HDL,1
"2022-08-01",Kolesterol LDL,1
"2022-08-01",Kolesterol Total,1
"2022-08-01",Konsentrasi Sperma,1
"2022-08-01",Kristal,2
"2022-08-01",Laju Endap Darah (LED),3
"2022-08-01",Lekosit,7
"2022-08-01",Lekosit ,1
"2022-08-01",Limfosit,5
"2022-08-01",Limfosit Absolut,3
"2022-08-01",MCH,5
"2022-08-01",MCHC,5
"2022-08-01",MCV,5
"2022-08-01",Metamphetamine,1
"2022-08-01",Monosit,5
"2022-08-01",Morfologi Sperma Normal,1
"2022-08-01",Morphine,1
"2022-08-01",Neutrofil,5
"2022-08-01",Neutrofil Absolut,3
"2022-08-01",Nitrit,2
"2022-08-01",NLR,5
"2022-08-01",pH,3
"2022-08-01",Protein,2
"2022-08-01",RDW,5
"2022-08-01",S. Parathyphi CH (Widal),2
"2022-08-01",S. Paratyphi AH (Widal),2
"2022-08-01",S. Paratyphi AO (Widal),2
"2022-08-01",S. Paratyphi BH (Widal),2
"2022-08-01",S. Paratyphi BO (Widal),2
"2022-08-01",S. Paratyphi CO (Widal),2
"2022-08-01",S. Typhi H (Widal),2
"2022-08-01",S. Typhi O (Widal),2
"2022-08-01",SGOT,1
"2022-08-01",SGPT,1
"2022-08-01",Silinder,2
"2022-08-01",Trigliserida,1
"2022-08-01",Trombosit,5
"2022-08-01",Urobilinogen,2
"2022-08-01",Viabilitas Sperma,1
"2022-08-01",Viskositas,1
"2022-08-01",Volume Sperma,1
"2022-08-01",Waktu Likuifaksi,1
"2022-08-01",Warna,2
"2022-08-01",Warna Sperma,1
"2022-08-02",Antigen SARS Cov-19 Nasal,8
"2022-08-02",Antigen SARS-CoV-2 ,51
"2022-08-02",Basofil,2
"2022-08-02",CRP Kuantitatif,1
"2022-08-02",D-dimer,1
"2022-08-02",Dengue NS 1 Ag,1
"2022-08-02",eGFR,1
"2022-08-02",Eosinofil,2
"2022-08-02",Eritrosit,3
"2022-08-02",Free T4 (FT4),1
"2022-08-02",Glukosa Darah Puasa,1
"2022-08-02",Hasil,57
"2022-08-02",HbA1C,2
"2022-08-02",Hematokrit,2
"2022-08-02",Hemoglobin,2
"2022-08-02",Konsistensi,1
"2022-08-02",Kreatinin,1
"2022-08-02",Laju Endap Darah (LED),1
"2022-08-02",Lekosit,2
"2022-08-02",Leukosit,1
"2022-08-02",Limfosit,2
"2022-08-02",Limfosit Absolut,1
"2022-08-02",MCH,2
"2022-08-02",MCHC,2
"2022-08-02",MCV,2
"2022-08-02",Monosit,2
"2022-08-02",Neutrofil,2
"2022-08-02",Neutrofil Absolut,1
"2022-08-02",NLR,2
"2022-08-02",RDW,2
"2022-08-02",SGPT,1
"2022-08-02",Telur Cacing,1
"2022-08-02",Trombosit,2
"2022-08-02",Warna,1
"2022-08-03",Amphetamine,3
"2022-08-03",Antigen SARS Cov-19 Nasal,3
"2022-08-03",Antigen SARS-CoV-2 ,41
"2022-08-03",Asam Urat,2
"2022-08-03",Basofil,3
"2022-08-03",Benzodiazepin,3
"2022-08-03",Canabis / Mariyuana (THC),3
"2022-08-03",Cocaine,3
"2022-08-03",Eosinofil,3
"2022-08-03",Eritrosit,3
"2022-08-03",Glukosa Darah Puasa,2
"2022-08-03",Hasil,47
"2022-08-03",Hematokrit,3
"2022-08-03",Hemoglobin,3
"2022-08-03",Kolesterol Total,2
"2022-08-03",Laju Endap Darah (LED),2
"2022-08-03",Lekosit,3
"2022-08-03",Limfosit,3
"2022-08-03",Limfosit Absolut,2
"2022-08-03",MCH,3
"2022-08-03",MCHC,3
"2022-08-03",MCV,3
"2022-08-03",Metamphetamine,3
"2022-08-03",Monosit,3
"2022-08-03",Morphine,3
"2022-08-03",Neutrofil,3
"2022-08-03",Neutrofil Absolut,2
"2022-08-03",NLR,3
"2022-08-03",RDW,3
"2022-08-03",Trombosit,3
"2022-08-04",Amphetamine,2
"2022-08-04",Antigen SARS Cov-19 Nasal,6
"2022-08-04",Antigen SARS-CoV-2 ,39
"2022-08-04",Asam Urat,2
"2022-08-04",Basofil,4
"2022-08-04",Benzodiazepin,2
"2022-08-04",Canabis / Mariyuana (THC),2
"2022-08-04",Cocaine,2
"2022-08-04",eGFR,1
"2022-08-04",Eosinofil,4
"2022-08-04",Eritrosit,4
"2022-08-04",Glukosa Darah Puasa,2
"2022-08-04",Hasil,37
"2022-08-04",Hematokrit,4
"2022-08-04",Hemoglobin,4
"2022-08-04",Kolesterol HDL,2
"2022-08-04",Kolesterol LDL Direk,2
"2022-08-04",Kolesterol Total,2
"2022-08-04",Kreatinin,1
"2022-08-04",Laju Endap Darah (LED),3
"2022-08-04",Lekosit,4
"2022-08-04",Limfosit,4
"2022-08-04",Limfosit Absolut,3
"2022-08-04",MCH,4
"2022-08-04",MCHC,4
"2022-08-04",MCV,4
"2022-08-04",Metamphetamine,2
"2022-08-04",Monosit,4
"2022-08-04",Morphine,2
"2022-08-04",Neutrofil,4
"2022-08-04",Neutrofil Absolut,3
"2022-08-04",NLR,4
"2022-08-04",RDW,4
"2022-08-04",S. Parathyphi CH (Widal),1
"2022-08-04",S. Paratyphi AH (Widal),1
"2022-08-04",S. Paratyphi AO (Widal),1
"2022-08-04",S. Paratyphi BH (Widal),1
"2022-08-04",S. Paratyphi BO (Widal),1
"2022-08-04",S. Paratyphi CO (Widal),1
"2022-08-04",S. Typhi H (Widal),1
"2022-08-04",S. Typhi O (Widal),1
"2022-08-04",Trigliserida,2
"2022-08-04",Trombosit,4
"2022-08-04",Ureum,1
"2022-08-05",Amphetamine,2
"2022-08-05",Anti CMV IgG,1
"2022-08-05",Anti CMV IgM,1
"2022-08-05",Anti Toxoplasma IgG,1
"2022-08-05",Anti Toxoplasma IgM,1
"2022-08-05",Anti-HBs kualitatif,1
"2022-08-05",Antigen SARS Cov-19 Nasal,11
"2022-08-05",Antigen SARS-CoV-2 ,32
"2022-08-05",Asam Urat,1
"2022-08-05",Bakteri,1
"2022-08-05",Basofil,3
"2022-08-05",Benzodiazepin,2
"2022-08-05",Berat Jenis,1
"2022-08-05",Bilirubin,1
"2022-08-05",Canabis / Mariyuana (THC),2
"2022-08-05",Cocaine,2
"2022-08-05",D-dimer,2
"2022-08-05",Darah Samar,1
"2022-08-05",eGFR,1
"2022-08-05",Eosinofil,3
"2022-08-05",Epitel,1
"2022-08-05",Eritrosit,4
"2022-08-05",Esterase Lekosit,1
"2022-08-05",Ferritin,1
"2022-08-05",Glukosa,1
"2022-08-05",Glukosa Darah 2 Jam PP,1
"2022-08-05",Glukosa Darah Puasa,1
"2022-08-05",Hasil,34
"2022-08-05",HbA1C,1
"2022-08-05",HBsAg Rapid,1
"2022-08-05",Hematokrit,3
"2022-08-05",Hemoglobin,3
"2022-08-05",Jamur,1
"2022-08-05",Kejernihan,1
"2022-08-05",Keton,1
"2022-08-05",Kolesterol HDL,1
"2022-08-05",Kolesterol LDL Direk,1
"2022-08-05",Kolesterol Total,1
"2022-08-05",Kreatinin,1
"2022-08-05",Kristal,1
"2022-08-05",Laju Endap Darah (LED),2
"2022-08-05",Lekosit,4
"2022-08-05",Limfosit,3
"2022-08-05",Limfosit Absolut,2
"2022-08-05",MCH,3
"2022-08-05",MCHC,3
"2022-08-05",MCV,3
"2022-08-05",Metamphetamine,2
"2022-08-05",Monosit,3
"2022-08-05",Morphine,2
"2022-08-05",Neutrofil,3
"2022-08-05",Neutrofil Absolut,2
"2022-08-05",Nitrit,1
"2022-08-05",NLR,3
"2022-08-05",pH,1
"2022-08-05",Protein,1
"2022-08-05",RDW,3
"2022-08-05",SGOT,1
"2022-08-05",SGPT,1
"2022-08-05",Silinder,1
"2022-08-05",Trigliserida,1
"2022-08-05",Trombosit,3
"2022-08-05",Ureum,1
"2022-08-05",Urobilinogen,1
"2022-08-05",Warna,1
"2022-08-06",Anti S. Typhi IgM (Tubex),1
"2022-08-06",Antigen SARS Cov-19 Nasal,7
"2022-08-06",Antigen SARS-CoV-2 ,47
"2022-08-06",Bakteri,3
"2022-08-06",Basofil,4
"2022-08-06",Berat Jenis,3
"2022-08-06",Bilirubin,3
"2022-08-06",Darah Samar,3
"2022-08-06",eGFR,1
"2022-08-06",Eosinofil,4
"2022-08-06",Epitel,3
"2022-08-06",Eritrosit,7
"2022-08-06",Esterase Lekosit,3
"2022-08-06",Glukosa,3
"2022-08-06",Glukosa Darah Puasa,1
"2022-08-06",Hasil,64
"2022-08-06",Hematokrit,4
"2022-08-06",Hemoglobin,4
"2022-08-06",Jamur,3
"2022-08-06",Kejernihan,3
"2022-08-06",Keton,3
"2022-08-06",Kolesterol HDL,1
"2022-08-06",Kolesterol LDL Direk,1
"2022-08-06",Kolesterol Total,2
"2022-08-06",Kreatinin,1
"2022-08-06",Kristal,3
"2022-08-06",Laju Endap Darah (LED),2
"2022-08-06",Lekosit,7
"2022-08-06",Limfosit,4
"2022-08-06",Limfosit Absolut,2
"2022-08-06",MCH,4
"2022-08-06",MCHC,4
"2022-08-06",MCV,4
"2022-08-06",Monosit,4
"2022-08-06",Neutrofil,4
"2022-08-06",Neutrofil Absolut,2
"2022-08-06",Nitrit,3
"2022-08-06",NLR,4
"2022-08-06",pH,3
"2022-08-06",Protein,3
"2022-08-06",RDW,4
"2022-08-06",S. Parathyphi CH (Widal),2
"2022-08-06",S. Paratyphi AH (Widal),2
"2022-08-06",S. Paratyphi AO (Widal),2
"2022-08-06",S. Paratyphi BH (Widal),2
"2022-08-06",S. Paratyphi BO (Widal),2
"2022-08-06",S. Paratyphi CO (Widal),2
"2022-08-06",S. Typhi H (Widal),2
"2022-08-06",S. Typhi O (Widal),2
