"tahun_bulan","LIST_TEST","PAY","jumlah_pembelian","income"
"2022-06","Kolesterol Total, Trigliserida, Asam Urat, Glukosa Darah Puasa",260000.0,1,260000.0
"2022-04","Hematologi Rutin, SGOT, SGPT",260000.0,1,260000.0
"2022-08","Hematologi Rutin, SGOT, SGPT",260000.0,1,260000.0
"2022-08",Widal,260000.0,1,260000.0
"2022-09","Hematologi Rutin, Ureum, Kreatinin",260000.0,1,260000.0
"2022-10",Widal,260000.0,1,260000.0
"2022-10","Hematologi Rutin, SGOT, SGPT",260000.0,1,260000.0
"2022-11",Widal,260000.0,1,260000.0
"2022-11","Hematologi Rutin, Ureum, Kreatinin",260000.0,1,260000.0
"2023-03",Widal,260000.0,1,260000.0
"2022-12","Hematologi Rutin, Ureum, Kreatinin",260000.0,1,260000.0
"2023-02",Widal,260000.0,1,260000.0
"2023-02","Kolesterol LDL Direk, Trigliserida, Glukosa Darah Puasa",260000.0,1,260000.0
"2021-10","Hematologi Rutin, MCV (Hema), MCH (Hema), MCHC (Hema), Glukosa Darah Sewaktu, Urine Lengkap ",259000.0,1,259000.0
"2021-12","Hematologi Rutin, Glukosa Darah Sewaktu, Urine Lengkap ",259000.0,1,259000.0
"2022-11","Faeces Lengkap, Darah Samar",257000.0,1,257000.0
"2022-04","Hematologi Lengkap, SGPT, Kreatinin",256500.0,1,256500.0
"2021-09","Hematologi Lengkap, Golongan Darah",256000.0,1,256000.0
"2022-05","Glukosa Darah 2 Jam PP, HbA1C",255000.0,1,255000.0
"2022-09","Glukosa Darah Sewaktu, HbA1C",255000.0,1,255000.0
"2022-08","Glukosa Darah Puasa, HbA1C",255000.0,1,255000.0
"2023-03","Glukosa Darah Sewaktu, HbA1C",255000.0,1,255000.0
"2022-12","Glukosa Darah Puasa, HbA1C",255000.0,1,255000.0
"2023-03","Glukosa Darah Puasa, HbA1C",255000.0,1,255000.0
"2023-01","Kolesterol Total, Ureum, Asam Urat, Pemeriksaan Fisik, Kreatinin ( eGFR )",255000.0,1,255000.0
"2023-03","Creatinine Clearence (CCT), Glukosa Darah Sewaktu",255000.0,1,255000.0
"2023-02","Ureum, Kreatinin, Asam Urat, Glukosa Darah Puasa",255000.0,1,255000.0
"2022-10",Anti HBs,253000.0,1,253000.0
"2022-06","Anti HIV Rapid Kualiatif, Anti HCV Rapid Kualitatif",250000.0,1,250000.0
"2022-06",Anti HIV Rapid Kualiatif,250000.0,1,250000.0
"2022-05",USG ABDOMEN,250000.0,1,250000.0
"2022-03",USG ABDOMEN,250000.0,1,250000.0
"2022-05",Anti HIV Rapid Kualiatif,250000.0,1,250000.0
"2022-03",USG Mamae/Payudara,250000.0,1,250000.0
"2022-08",PCR SARS CoV-2 - Reguler,250000.0,1,250000.0
"2022-07","Anti HIV Rapid Kualiatif, HBsAg Rapid",250000.0,1,250000.0
"2023-01",PCR SARS CoV-2 - Reguler,250000.0,1,250000.0
"2023-03","Kolesterol Total, Kolesterol LDL Direk, Glukosa Darah Puasa",250000.0,1,250000.0
"2023-02",SCREENING NARKOBA,250000.0,1,250000.0
"2022-08","Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C",249000.0,1,249000.0
"2021-08",PCR SARS CoV-2 - Reguler,247500.0,1,247500.0
"2021-09",PCR SARS CoV-2 - Reguler,247500.0,1,247500.0
"2021-09","Glukosa Darah Puasa, HbA1C",247000.0,1,247000.0
"2022-02","Kolesterol LDL Direk, Asam Urat, Glukosa Darah Puasa",246000.0,1,246000.0
"2022-09","Hematologi Rutin, Glukosa Darah Sewaktu, Urine Lengkap ",246000.0,1,246000.0
"2022-12","Hematologi Rutin, Glukosa Darah Sewaktu, Urine Lengkap ",246000.0,1,246000.0
"2023-02","Hematologi Rutin, Glukosa Darah Sewaktu, Urine Lengkap ",246000.0,1,246000.0
"2023-01","Hematologi Rutin, Glukosa Darah Sewaktu, Urine Lengkap ",246000.0,1,246000.0
"2022-05",SARS-CoV2 Antibody (Kuantitatif),245000.0,1,245000.0
"2022-05","Hematologi Lengkap, Urine Lengkap ",245000.0,1,245000.0
"2022-07",SARS-CoV2 Antibody (Kuantitatif),245000.0,1,245000.0
"2022-06","Hematologi Lengkap, Urine Lengkap ",245000.0,1,245000.0
"2022-05","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Glukosa Darah Puasa",245000.0,1,245000.0
"2022-04","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Glukosa Darah Puasa",245000.0,1,245000.0
"2022-05","VDRL, Urine Lengkap ",245000.0,1,245000.0
"2022-04","Hematologi Lengkap, Urine Lengkap ",245000.0,1,245000.0
"2022-08","Hematologi Rutin, Antigen SARS Cov-19 Nasal",245000.0,1,245000.0
"2023-04",TSHs,245000.0,1,245000.0
"2022-12","HBsAg Rapid, Elektrokardiogram",245000.0,1,245000.0
"2023-01","Hematologi Rutin, Anti HIV Rapid Kualitatif",245000.0,1,245000.0
"2023-05","Hematologi Lengkap, Masa Perdarahan (BT), Masa Pembekuan (CT), Glukosa Darah Sewaktu",245000.0,1,245000.0
"2021-09","Hematologi Lengkap, Urine Lengkap ",241000.0,1,241000.0
"2021-11","Hematologi Lengkap, Urine Lengkap ",241000.0,1,241000.0
"2022-01","Hematologi Lengkap, Urine Lengkap ",241000.0,1,241000.0
"2022-02","Hematologi Lengkap, Urine Lengkap ",241000.0,1,241000.0
"2021-12",Anti HBs,240000.0,1,240000.0
"2022-04","Hematologi Lengkap, Antigen SARS-CoV-2 ",240000.0,1,240000.0
"2022-08","Hematologi Lengkap, Antigen SARS-CoV-2 ",240000.0,1,240000.0
"2022-09","Hematologi Lengkap, Antigen SARS-CoV-2 ",240000.0,1,240000.0
"2022-09","Glukosa Darah Sewaktu, Kreatinin, Antigen SARS Cov-19 Nasal",240000.0,1,240000.0
"2022-11","Hematologi Lengkap, Antigen SARS-CoV-2 ",240000.0,1,240000.0
"2022-11","Hematologi Rutin, Masa Pembekuan (CT), Glukosa Darah Sewaktu",240000.0,1,240000.0
"2022-12","Kolesterol Total, Kolesterol HDL, Trigliserida, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C",240000.0,1,240000.0
"2023-03","Hematologi Lengkap, Antigen SARS-CoV-2 ",240000.0,1,240000.0
"2023-01","Kolesterol HDL, Kolesterol LDL, Trigliserida",240000.0,1,240000.0
"2023-03","Hematologi Lengkap, Kolesterol Total, Glukosa Darah Puasa, Pemeriksaan Fisik",236250.0,1,236250.0
"2022-06","Ureum, Antigen SARS-CoV-2 , Kreatinin",235000.0,1,235000.0
"2022-08","Hematologi Lengkap, Golongan Darah",235000.0,1,235000.0
"2022-09","Glukosa Darah Puasa, Glukosa Toleransi Test (GTT 1x)",235000.0,1,235000.0
"2022-11","Hematologi Lengkap, Golongan Darah",235000.0,1,235000.0
"2022-10","Ureum, Antigen SARS-CoV-2 , Kreatinin",235000.0,1,235000.0
"2023-02","Pemeriksaan Fisik, Thorax PA",235000.0,1,235000.0
"2021-12","Hematologi Lengkap, Golongan Darah",234000.0,1,234000.0
"2021-11","Kreatinin, Asam Urat, Urine Lengkap ",233000.0,1,233000.0
"2023-05","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida",232000.0,1,232000.0
"2022-07","SGOT, SGPT, Bilirubin Total",230000.0,1,230000.0
"2022-05","Ureum, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, Kreatinin",230000.0,1,230000.0
"2022-05","Hematologi Rutin, Kolesterol Total, Glukosa Darah Sewaktu",230000.0,1,230000.0
"2022-04","Hematologi Rutin, Kolesterol Total, Glukosa Darah Puasa",230000.0,1,230000.0
"2022-10",HBsAg,230000.0,1,230000.0
"2023-01","SGOT, SGPT, Bilirubin Total",230000.0,1,230000.0
"2023-03","Kolesterol Total, Trigliserida, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",230000.0,1,230000.0
"2022-12","SGOT, SGPT, Bilirubin Total",230000.0,1,230000.0
"2023-06","Hematologi Lengkap, Widal",230000.0,1,230000.0
"2021-11","Hematologi Rutin, Kolesterol Total, Glukosa Darah Sewaktu",229000.0,1,229000.0
"2022-02","SGOT, SGPT, Bilirubin Total",226000.0,1,226000.0
"2023-01","Hematologi Lengkap, Urine Lengkap ",226000.0,1,226000.0
"2023-02","Hematologi Lengkap, Urine Lengkap ",226000.0,1,226000.0
"2022-04","Anti HIV Rapid Kualiatif, HBsAg Rapid",225000.0,1,225000.0
"2023-01","Hematologi Rutin, Albumin",225000.0,1,225000.0
"2023-02","Hematologi Rutin, Albumin",225000.0,1,225000.0
"2022-11","SGOT, SGPT, Urine Lengkap ",221000.0,1,221000.0
"2023-01","Ureum, Kreatinin, Urine Lengkap ",221000.0,1,221000.0
"2021-06","Hematologi Rutin, Antibody IgG & IgM SARS-CoV-2",220000.0,1,220000.0
"2021-09","Anti HIV Rapid I, HBsAg Rapid",220000.0,1,220000.0
"2021-10","Hematologi Rutin, Antigen SARS-CoV-2 ",220000.0,1,220000.0
"2022-01","Anti HIV Rapid I, HBsAg Rapid",220000.0,1,220000.0
"2022-05","Antigen SARS-CoV-2 , Anti HCV Rapid Kualitatif",220000.0,1,220000.0
"2022-11","Antigen SARS-CoV-2 , HBsAg Rapid",220000.0,1,220000.0
"2023-06","Hematologi Rutin, Widal",220000.0,1,220000.0
"2023-02","Antigen SARS-CoV-2 , HBsAg Rapid",220000.0,1,220000.0
"2023-05","Bilirubin Direk, Bilirubin Indirek, Bilirubin Bayi",220000.0,1,220000.0
"2022-12","Antigen SARS-CoV-2 , HBsAg Rapid",220000.0,1,220000.0
"2021-07",Widal,219000.0,1,219000.0
"2021-12",Widal,219000.0,1,219000.0
"2022-01",Widal,219000.0,1,219000.0
"2021-08","Hematologi Lengkap, Kreatinin",218000.0,1,218000.0
"2021-10","Hematologi Rutin, Urine Lengkap ",218000.0,1,218000.0
"2022-07","Hematologi Rutin, Antigen SARS-CoV-2 ",215000.0,1,215000.0
"2022-06","Hematologi Rutin, Antigen SARS-CoV-2 ",215000.0,1,215000.0
"2022-04","Hematologi Rutin, Antigen SARS-CoV-2 ",215000.0,1,215000.0
"2022-05","Ureum, Asam Urat, Kreatinin",215000.0,1,215000.0
"2022-11","Trigliserida, Glukosa Darah Puasa, Antigen SARS-CoV-2 ",215000.0,1,215000.0
"2022-12","Kolesterol LDL Direk, Trigliserida",215000.0,1,215000.0
"2022-02","Kolesterol Total, Kolesterol HDL, Trigliserida",214400.0,1,214400.0
"2021-12","Hematologi Lengkap, Kolesterol Total",211000.0,1,211000.0
"2022-02","Hematologi Lengkap, Kolesterol Total",211000.0,1,211000.0
"2021-08","Kolesterol LDL Direk, Trigliserida",210000.0,1,210000.0
"2022-02",PCR SARS CoV-2 - Reguler,210000.0,1,210000.0
"2022-06","Hematologi Rutin, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",210000.0,1,210000.0
"2022-07","Hematologi Lengkap, Kolesterol Total",210000.0,1,210000.0
"2022-03",HbA1C,210000.0,1,210000.0
"2022-07",HbA1C,210000.0,1,210000.0
"2022-08","Ureum, Asam Urat, Kreatinin",210000.0,1,210000.0
"2022-09",HbA1C,210000.0,1,210000.0
"2022-09","Ureum, Asam Urat, Kreatinin",210000.0,1,210000.0
"2022-10",HbA1C,210000.0,1,210000.0
"2023-04",HbA1C,210000.0,1,210000.0
"2023-03","Ureum, Asam Urat, Kreatinin ( eGFR )",210000.0,1,210000.0
"2023-04","Ureum, Asam Urat, Kreatinin ( eGFR )",210000.0,1,210000.0
"2022-02","Hematologi Rutin, Kolesterol Total, Glukosa Darah Sewaktu",208200.0,1,208200.0
"2021-10","Hematologi Rutin, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",207000.0,1,207000.0
"2021-11",HbA1C,206000.0,1,206000.0
"2022-01",HbA1C,206000.0,1,206000.0
"2023-03","Anti HIV Rapid Kualitatif, Urine Lengkap ",206000.0,1,206000.0
"2023-03",Glukosa Toleransi Test (GTT 3x),205400.0,1,205400.0
"2021-08",HBsAg,205000.0,1,205000.0
"2022-10","Kolesterol Total, Kolesterol LDL Direk",205000.0,1,205000.0
"2023-02","Hematologi Lengkap, Pemeriksaan Fisik",205000.0,1,205000.0
"2022-12","Kolesterol Total, Ureum, Kreatinin",205000.0,1,205000.0
"2021-12","Kolesterol Total, Trigliserida, Asam Urat",203000.0,1,203000.0
"2021-10","Kolesterol Total, Trigliserida, Asam Urat",203000.0,1,203000.0
"2022-01","Hematologi Lengkap, Laju Endap Darah (LED)",203000.0,1,203000.0
"2023-05","TPHA, VDRL",202000.0,1,202000.0
"2022-08","Hematologi Rutin, Urine Lengkap ",201000.0,1,201000.0
"2022-11","Hematologi Rutin, Urine Lengkap ",201000.0,1,201000.0
"2023-01","Hematologi Rutin, Urine Lengkap ",201000.0,1,201000.0
"2021-09","Kolesterol Total, Asam Urat, Glukosa Darah Puasa",200000.0,1,200000.0
"2022-01",PCR SARS CoV-2 - Reguler,200000.0,1,200000.0
"2022-03",ELEKTROKARDIOGRAM,200000.0,1,200000.0
"2022-07",Elektrokardiogram,200000.0,1,200000.0
"2023-01",PCR SARS CoV-2 - Reguler,200000.0,1,200000.0
"2023-01",HAV IgG/IgM Kualitatif,200000.0,1,200000.0
"2021-11","Kolesterol Total, Kolesterol LDL Direk",198000.0,1,198000.0
"2021-12","Kolesterol Total, Kolesterol LDL Direk",198000.0,1,198000.0
"2022-09","Hematologi Lengkap, SGOT, SGPT, Kolesterol Total, Glukosa Darah Puasa, Konsultasi Dokter",197500.0,1,197500.0
"2022-07","Hematologi Rutin, Trigliserida",195000.0,1,195000.0
"2022-06","Masa Perdarahan (BT), Masa Pembekuan (CT), Glukosa Darah Sewaktu",195000.0,1,195000.0
"2022-07","Trigliserida, Asam Urat, Glukosa Darah Puasa",195000.0,1,195000.0
"2023-01",PCR SARS CoV-2 - Reguler,195000.0,1,195000.0
"2023-02",Elbow/Cubiti R/L,195000.0,1,195000.0
"2022-01","Hematologi Lengkap, Masa Perdarahan (BT), Masa Pembekuan (CT)",193500.0,1,193500.0
"2022-05","Hematologi Lengkap, Glukosa Darah Sewaktu",190000.0,1,190000.0
"2022-06","Hematologi Lengkap, Glukosa Darah Sewaktu",190000.0,1,190000.0
"2022-04",Glukosa Toleransi Test (GTT 2x),190000.0,1,190000.0
"2022-07","Hematologi Lengkap, Glukosa Darah Puasa",190000.0,1,190000.0
"2022-10","Hematologi Lengkap, Glukosa Darah Sewaktu",190000.0,1,190000.0
"2023-01",Glukosa Toleransi Test (GTT 1x),190000.0,1,190000.0
"2023-03","Hematologi Lengkap, Glukosa Darah Sewaktu",190000.0,1,190000.0
"2023-01","Hematologi Rutin, Asam Urat",190000.0,1,190000.0
"2023-03",Glukosa Toleransi Test (GTT 1x),190000.0,1,190000.0
"2022-02","Hematologi Lengkap, Glukosa Darah Sewaktu",189000.0,1,189000.0
"2023-04",Pelvis ( AP/Lateral ),189000.0,1,189000.0
"2021-05",SARS-CoV2 Antibody (Kuantitatif),185000.0,1,185000.0
"2021-09","Hematologi Rutin, Glukosa Darah Sewaktu",185000.0,1,185000.0
"2022-02",SARS-CoV2 Antibody (Kuantitatif),185000.0,1,185000.0
"2022-07","Golongan Darah, Antigen SARS-CoV-2 ",185000.0,1,185000.0
"2022-06","Kolesterol Total, Asam Urat, Glukosa Darah Sewaktu",185000.0,1,185000.0
"2022-05","Ureum, Glukosa Darah Sewaktu, Kreatinin",185000.0,1,185000.0
"2022-05","SGOT, SGPT, Glukosa Darah Sewaktu",185000.0,1,185000.0
"2022-07","Kolesterol Total, Asam Urat, Glukosa Darah Sewaktu",185000.0,1,185000.0
"2023-02","Kolesterol Total, Trigliserida, Glukosa Darah Puasa",185000.0,1,185000.0
"2023-05","SGOT, SGPT, HBsAg Rapid",185000.0,1,185000.0
"2021-11","Golongan Darah, Antigen SARS-CoV-2 ",181000.0,1,181000.0
"2022-09","Bilirubin Total, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",180000.0,1,180000.0
"2022-09","Golongan Darah, Bilirubin Bayi",180000.0,1,180000.0
"2022-10","Golongan Darah, Bilirubin Total",180000.0,1,180000.0
"2022-10","Golongan Darah, Bilirubin Bayi",180000.0,1,180000.0
"2022-12","Kolesterol Total, Asam Urat, Glukosa Darah Puasa",180000.0,1,180000.0
"2023-01","Kolesterol Total, Asam Urat, Glukosa Darah Sewaktu",180000.0,1,180000.0
"2023-03","Kolesterol Total, Asam Urat, Glukosa Darah Puasa",180000.0,1,180000.0
"2023-04","Kolesterol Total, Asam Urat, Glukosa Darah Puasa",180000.0,1,180000.0
"2023-04",HbA1C,180000.0,1,180000.0
"2022-11","Antigen SARS-CoV-2 , Urine Lengkap ",176000.0,1,176000.0
"2022-02","Kolesterol Total, Kolesterol LDL, Trigliserida",175200.0,1,175200.0
"2022-11","Albumin, Asam Urat",175000.0,1,175000.0
"2023-05",Thorax PA,175000.0,1,175000.0
"2021-10","Kolesterol Total, Asam Urat, Glukosa Darah Sewaktu",174000.0,1,174000.0
"2021-12","Kolesterol Total, Trigliserida, Glukosa Darah Puasa",174000.0,1,174000.0
"2021-12","Kolesterol Total, Asam Urat, Glukosa Darah Puasa",174000.0,1,174000.0
"2021-12","Kolesterol Total, Asam Urat, Glukosa Darah Sewaktu",174000.0,1,174000.0
"2022-01","Hematologi Lengkap, Urine Lengkap ",173250.0,1,173250.0
"2022-05",Hematologi Rutin,170000.0,1,170000.0
"2022-07",Direct KOH,170000.0,1,170000.0
"2023-04","Hematologi Rutin, Kolesterol Total, Glukosa Darah Puasa",170000.0,1,170000.0
"2022-04","Ureum, Urine Lengkap , Kreatinin",168000.0,1,168000.0
"2021-11","Hematologi Rutin, Glukosa Darah Sewaktu",166000.0,1,166000.0
"2023-03","Hematologi Lengkap, Kolesterol Total, Glukosa Darah Puasa",165750.0,1,165750.0
"2022-06","Hematologi Rutin, Glukosa Darah Sewaktu",165000.0,1,165000.0
"2022-08","Trigliserida, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",165000.0,1,165000.0
"2022-11","Asam Urat, Antigen SARS-CoV-2 ",165000.0,1,165000.0
"2022-11","Kolesterol HDL, Kolesterol LDL",165000.0,1,165000.0
"2022-10","Hematologi Rutin, Glukosa Darah Sewaktu",165000.0,1,165000.0
"2023-04","Hematologi Rutin, Glukosa Darah Sewaktu",165000.0,1,165000.0
"2023-02","Kreatinin, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",160000.0,1,160000.0
"2022-03","Kolesterol Total, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",155000.0,1,155000.0
"2023-05","Masa Perdarahan (BT), Masa Pembekuan (CT), Glukosa Darah Sewaktu",155000.0,1,155000.0
"2022-01",HbA1C,154500.0,1,154500.0
"2021-11","Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",152000.0,1,152000.0
"2023-03","Asam Urat, Urine Lengkap ",151000.0,1,151000.0
"2021-08",SCREENING NARKOBA,150000.0,1,150000.0
"2021-12",SCREENING NARKOBA,150000.0,1,150000.0
"2022-04",Audiometri,150000.0,1,150000.0
"2022-05","Masa Perdarahan (BT), Masa Pembekuan (CT)",150000.0,1,150000.0
"2022-01","Kolesterol Total, Kolesterol LDL Direk",148500.0,1,148500.0
"2021-05",Hematologi Lengkap,148000.0,1,148000.0
"2022-07",VDRL,145000.0,1,145000.0
"2022-11",VDRL,145000.0,1,145000.0
"2023-04","Kolesterol Total, Asam Urat, Glukosa Darah Sewaktu",145000.0,1,145000.0
"2023-04","Kolesterol Total, Asam Urat, Glukosa Darah Puasa",145000.0,1,145000.0
"2023-01","SGPT, Trigliserida",145000.0,1,145000.0
"2021-05","Kolesterol Total, Asam Urat",140000.0,1,140000.0
"2021-06","SGOT, SGPT",140000.0,1,140000.0
"2021-07","Ureum, Kreatinin",140000.0,1,140000.0
"2021-11","Ureum, Kreatinin",140000.0,1,140000.0
"2021-11","SGOT, SGPT",140000.0,1,140000.0
"2021-12","SGOT, SGPT",140000.0,1,140000.0
"2022-01","Trigliserida, Asam Urat",140000.0,1,140000.0
"2022-02","Ureum, Kreatinin",140000.0,1,140000.0
"2022-04","Glukosa Darah Sewaktu, Antigen SARS-CoV-2 ",140000.0,1,140000.0
"2022-05","SGOT, SGPT",140000.0,1,140000.0
"2022-03",Faeces Lengkap,140000.0,1,140000.0
"2022-06","SGOT, SGPT",140000.0,1,140000.0
"2022-06","Kolesterol Total, Asam Urat",140000.0,1,140000.0
"2022-09","Ureum, Kreatinin",140000.0,1,140000.0
"2022-12",Kolesterol LDL Direk,140000.0,1,140000.0
"2023-05","Kolesterol Total, Antigen SARS-CoV-2 ",140000.0,1,140000.0
"2023-02","SGOT, SGPT",140000.0,1,140000.0
"2023-01","Ureum, Kreatinin ( eGFR )",140000.0,1,140000.0
"2022-12","SGOT, SGPT",140000.0,1,140000.0
"2023-01","SGOT, SGPT",140000.0,1,140000.0
"2022-07",Hematologi Lengkap,138000.0,1,138000.0
"2021-12",PCR SARS CoV-2 - Reguler,137500.0,1,137500.0
"2022-10",PCR SARS CoV-2 - Reguler,137500.0,1,137500.0
"2022-12",PCR SARS CoV-2 - Reguler,137500.0,1,137500.0
"2022-08","Kolesterol Total, Asam Urat",135000.0,1,135000.0
"2022-09","Golongan Darah, Glukosa Darah Sewaktu",135000.0,1,135000.0
"2022-09",Kalsium (Ca),135000.0,1,135000.0
"2022-10",Kalsium (Ca),135000.0,1,135000.0
"2022-11","Kolesterol Total, Asam Urat",135000.0,1,135000.0
"2023-04","Kolesterol Total, Asam Urat",135000.0,1,135000.0
"2023-05",Kalsium (Ca),135000.0,1,135000.0
"2023-04","Hematologi Lengkap, Urine Lengkap ",135000.0,1,135000.0
"2023-03","Kolesterol Total, Asam Urat",135000.0,1,135000.0
"2021-10","Kolesterol Total, Kreatinin",133000.0,1,133000.0
"2021-10","Kolesterol Total, Asam Urat",133000.0,1,133000.0
"2022-02",VDRL,132000.0,1,132000.0
"2023-03",HCG Pregnancy Test,132000.0,1,132000.0
"2022-09",Gamma GT,131000.0,1,131000.0
"2022-12",Gamma GT,131000.0,1,131000.0
"2023-01",Gamma GT,131000.0,1,131000.0
"2022-04",Hematologi Lengkap,130500.0,1,130500.0
"2021-05","Kolesterol Total, Glukosa Darah Sewaktu",130000.0,1,130000.0
"2021-05","Kolesterol Total, Glukosa Darah Puasa",130000.0,1,130000.0
"2021-06","Trigliserida, Glukosa Darah Sewaktu",130000.0,1,130000.0
"2021-06","Kolesterol Total, Glukosa Darah Sewaktu",130000.0,1,130000.0
"2021-07","Kolesterol Total, Glukosa Darah Sewaktu",130000.0,1,130000.0
"2022-03",Urine Lengkap ,130000.0,1,130000.0
"2021-06",Hematologi Rutin,125000.0,1,125000.0
"2021-07",Hematologi Rutin,125000.0,1,125000.0
"2022-07",Anti HIV Rapid Kualiatif,125000.0,1,125000.0
"2022-07",HBsAg Rapid,125000.0,1,125000.0
"2022-06",HBsAg Rapid,125000.0,1,125000.0
"2022-05",Anti HIV Rapid Kualiatif,125000.0,1,125000.0
"2022-09",HBsAg Rapid,125000.0,1,125000.0
"2022-08",HBsAg Rapid,125000.0,1,125000.0
"2022-09",Anti HCV Rapid Kualitatif,125000.0,1,125000.0
"2022-11",HBsAg Rapid,125000.0,1,125000.0
"2022-11",Anti HIV Rapid Kualitatif,125000.0,1,125000.0
"2023-01",HBsAg Rapid,125000.0,1,125000.0
"2022-12",HBsAg Rapid,125000.0,1,125000.0
"2023-02",Anti HIV Rapid Kualitatif (Multiple),125000.0,1,125000.0
"2023-05",Anti HIV Rapid Kualitatif (Multiple),125000.0,1,125000.0
"2023-01",Anti HIV Rapid Kualitatif,125000.0,1,125000.0
"2023-02",Anti HIV Rapid Kualitatif,125000.0,1,125000.0
"2021-10",Anti HIV Rapid I,120000.0,1,120000.0
"2021-12",Anti HIV Rapid I,120000.0,1,120000.0
"2022-01",Anti HIV Rapid I,120000.0,1,120000.0
"2022-03","Asam Urat, Glukosa Darah Puasa",120000.0,1,120000.0
"2022-03",Asam Urat,120000.0,1,120000.0
"2022-07",Kolesterol Total,120000.0,1,120000.0
"2022-04",Faeces Lengkap,120000.0,1,120000.0
"2023-01",Faeces Lengkap,120000.0,1,120000.0
"2023-02",Faeces Lengkap,120000.0,1,120000.0
"2022-12","Asam Urat, Glukosa Darah Sewaktu",115000.0,1,115000.0
"2023-04","Hematologi Rutin, Glukosa Darah Sewaktu",115000.0,1,115000.0
"2023-04","Hematologi Rutin, Glukosa Darah Puasa",115000.0,1,115000.0
"2022-03",Audiometri,112500.0,1,112500.0
"2021-09","Asam Urat, Glukosa Darah Puasa",111000.0,1,111000.0
"2021-11","Asam Urat, Glukosa Darah Sewaktu",111000.0,1,111000.0
"2021-11","Ureum, Glukosa Darah Puasa",111000.0,1,111000.0
"2021-12","Asam Urat, Glukosa Darah Puasa",111000.0,1,111000.0
"2022-09","Kolesterol Total, Glukosa Darah Sewaktu",110000.0,1,110000.0
"2022-08","Kolesterol Total, Glukosa Darah Puasa",110000.0,1,110000.0
"2023-05","Ureum, Kreatinin ( eGFR )",110000.0,1,110000.0
"2023-04","Kolesterol Total, Trigliserida",110000.0,1,110000.0
"2023-04","Ureum, Kreatinin ( eGFR )",110000.0,1,110000.0
"2023-04","Kolesterol Total, Asam Urat",110000.0,1,110000.0
"2023-05","Kolesterol Total, Asam Urat",110000.0,1,110000.0
"2023-03","Kolesterol Total, Glukosa Darah Puasa",110000.0,1,110000.0
"2021-06",Golongan Darah,108000.0,1,108000.0
"2021-10",Golongan Darah,108000.0,1,108000.0
"2022-04","Asam Urat, Glukosa Darah Sewaktu",108000.0,1,108000.0
"2022-04",Hematologi Rutin,108000.0,1,108000.0
"2021-11","Ureum, Kreatinin, Asam Urat",105000.0,1,105000.0
"2022-01","Ureum, Kreatinin",105000.0,1,105000.0
"2022-08",Albumin,105000.0,1,105000.0
"2022-10",Albumin,105000.0,1,105000.0
"2023-05",Faeces Lengkap,105000.0,1,105000.0
"2021-11","Kolesterol Total, Glukosa Darah Puasa",104000.0,1,104000.0
"2021-12",Albumin,102000.0,1,102000.0
"2022-04",Hematologi Lengkap,101500.0,1,101500.0
"2021-06",HBsAg Rapid,100000.0,1,100000.0
"2021-11",HBsAg Rapid,100000.0,1,100000.0
"2022-01",HBsAg Rapid,100000.0,1,100000.0
"2022-08",Urine Lengkap ,100000.0,1,100000.0
"2023-01",Sediaan KOH,100000.0,1,100000.0
"2023-03",Pewarnaan BTA,100000.0,1,100000.0
"2023-05","SGPT, Kreatinin",100000.0,1,100000.0
"2022-12",Pewarnaan BTA,100000.0,1,100000.0
"2023-05","SGPT, Kreatinin ( eGFR )",100000.0,1,100000.0
"2021-11",Antibody IgG & IgM SARS-CoV-2,95000.0,1,95000.0
"2021-12",Antibody IgG & IgM SARS-CoV-2,95000.0,1,95000.0
"2022-04",Antigen SARS Cov-19 Nasal,95000.0,1,95000.0
"2022-07",Antigen SARS Cov-19 Nasal,95000.0,1,95000.0
"2022-09",Hemoglobin (Hema),95000.0,1,95000.0
"2023-02",Antigen SARS Cov-19 Nasal,95000.0,1,95000.0
"2023-03",Antigen SARS Cov-19 Nasal,95000.0,1,95000.0
"2023-03",Hemoglobin (Hema),95000.0,1,95000.0
"2021-06",Urine Lengkap ,93000.0,1,93000.0
"2022-03",Urine Lengkap ,93000.0,1,93000.0
"2022-05","Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",90000.0,1,90000.0
"2022-07",Golongan Darah,90000.0,1,90000.0
"2022-04","Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",90000.0,1,90000.0
"2022-05",Golongan Darah,90000.0,1,90000.0
